loan_id,source,financial_institution,interest_rate,unpaid_principal_bal,loan_term,origination_date,first_payment_date,loan_to_value,number_of_borrowers,debt_to_income_ratio,borrower_credit_score,loan_purpose,insurance_percent,co-borrower_credit_score,insurance_type,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
7.70E+11,Z,Browning-Hart,3.125,164000,180,1/1/2012,Mar-12,78,1,42,756,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.07E+11,Y,"Swanson, Newton and Miller",3.5,417000,180,1/1/2012,Apr-12,79,2,44,711,B12,0,733,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.75E+11,Y,OTHER,3.875,296000,240,2/1/2012,Apr-12,75,1,41,777,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.19E+11,X,"Cole, Brooks and Vincent",4.5,293000,240,1/1/2012,Mar-12,80,1,44,793,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.84E+11,X,OTHER,3.125,134000,180,2/1/2012,Apr-12,80,2,14,810,C86,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.15E+11,Z,Browning-Hart,3.75,216000,360,3/1/2012,May-12,80,2,18,783,C86,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.51E+11,Z,Thornton-Davis,3.75,233000,240,1/1/2012,Mar-12,68,2,38,800,A23,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.47E+11,X,Browning-Hart,4.5,482000,360,2/1/2012,Apr-12,80,2,34,743,A23,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.51E+11,Z,Browning-Hart,3.875,236000,360,1/1/2012,Mar-12,80,1,35,762,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71E+11,Y,Browning-Hart,3.875,218000,360,1/1/2012,Mar-12,75,1,40,771,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.93E+11,X,OTHER,3.25,276000,180,2/1/2012,Apr-12,80,2,24,748,A23,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.29E+11,Z,Edwards-Hoffman,3.75,334000,360,2/1/2012,Apr-12,44,2,39,749,A23,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.74E+11,X,OTHER,4.25,208000,360,3/1/2012,May-12,80,2,40,785,A23,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48E+11,Y,OTHER,3.875,259000,360,3/1/2012,May-12,80,2,24,779,C86,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.16E+11,X,Browning-Hart,4,121000,360,1/1/2012,Mar-12,90,1,28,800,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.70E+11,X,OTHER,3.75,62000,180,2/1/2012,Apr-12,69,1,46,744,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.05E+11,Y,Browning-Hart,4.375,360000,360,1/1/2012,Mar-12,80,2,42,692,A23,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79E+11,Z,Browning-Hart,3.875,197000,360,1/1/2012,Mar-12,80,1,42,762,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.76E+11,X,OTHER,4.875,156000,360,2/1/2012,Apr-12,70,1,40,739,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.40E+11,X,Browning-Hart,3.875,170000,120,2/1/2012,Apr-12,32,2,43,781,B12,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.24E+11,Z,OTHER,3.875,592000,360,1/1/2012,Mar-12,80,1,44,734,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.13E+11,Z,"Sanchez, Hays and Wilkerson",4,160000,360,3/1/2012,May-12,70,1,40,791,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.46E+11,X,OTHER,4,232000,360,2/1/2012,Mar-12,59,2,32,744,B12,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35E+11,Y,OTHER,3.875,230000,360,3/1/2012,Apr-12,90,2,42,815,C86,25,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58E+11,X,OTHER,3.625,292000,180,2/1/2012,Apr-12,33,2,28,707,A23,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.45E+11,Y,Browning-Hart,4,135000,180,2/1/2012,Apr-12,74,2,13,763,A23,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.69E+11,X,Browning-Hart,3.875,141000,360,2/1/2012,Apr-12,80,1,29,772,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.64E+11,X,OTHER,4,103000,360,1/1/2012,Mar-12,56,2,10,791,B12,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.97E+11,X,OTHER,3.95,173000,360,3/1/2012,May-12,16,2,13,799,A23,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.35E+11,X,OTHER,3.25,394000,180,2/1/2012,Apr-12,47,1,33,802,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.80E+11,X,OTHER,3.875,366000,360,1/1/2012,Mar-12,74,1,29,788,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.37E+11,Z,Browning-Hart,3.875,262000,240,1/1/2012,Mar-12,64,1,36,784,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.28E+11,X,Browning-Hart,4,146000,360,2/1/2012,Apr-12,80,1,39,767,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.10E+11,X,Browning-Hart,4.625,138000,360,1/1/2012,Mar-12,25,1,36,807,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.95E+11,Z,OTHER,3.375,195000,180,1/1/2012,Mar-12,35,2,23,792,A23,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.84E+11,X,OTHER,4,93000,360,2/1/2012,Apr-12,55,1,49,715,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.36E+11,X,OTHER,4.125,155000,360,1/1/2012,Mar-12,63,1,21,811,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.23E+11,X,OTHER,3.875,155000,360,1/1/2012,Mar-12,80,2,41,735,C86,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.54E+11,Y,Nicholson Group,3.375,295000,120,1/1/2012,Mar-12,53,2,29,783,A23,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+11,Y,Browning-Hart,3.875,156000,360,1/1/2012,Apr-12,67,2,21,808,A23,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.53E+11,X,Browning-Hart,3.875,211000,360,2/1/2012,Apr-12,93,2,22,804,A23,30,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.96E+11,Y,OTHER,3.75,206000,360,1/1/2012,Mar-12,48,2,27,811,A23,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.34E+11,Y,OTHER,3.125,75000,180,1/1/2012,Apr-12,52,2,18,808,B12,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.09E+11,X,OTHER,4.125,170000,360,1/1/2012,Mar-12,68,1,32,725,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.80E+11,X,OTHER,3.125,111000,180,3/1/2012,May-12,80,1,19,754,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.79E+11,X,"Miller, Mcclure and Allen",4.25,136000,360,2/1/2012,Apr-12,66,1,23,741,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.82E+11,X,OTHER,3.125,126000,120,1/1/2012,Mar-12,69,2,32,814,B12,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52E+11,Y,Browning-Hart,4.375,312000,360,2/1/2012,Apr-12,80,1,37,753,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71E+11,X,"Swanson, Newton and Miller",4.25,285000,360,1/1/2012,Mar-12,39,2,12,757,B12,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.40E+11,Y,Browning-Hart,3.875,142000,360,2/1/2012,Mar-12,93,2,45,682,C86,30,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.88E+11,Y,Browning-Hart,4,204000,360,1/1/2012,Mar-12,78,2,24,791,B12,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.91E+11,Y,Browning-Hart,3.25,103000,180,1/1/2012,Mar-12,78,2,12,787,C86,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.59E+11,X,OTHER,4,332000,360,2/1/2012,Apr-12,80,2,17,799,C86,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.50E+11,X,Browning-Hart,4,291000,360,1/1/2012,Mar-12,49,2,37,774,A23,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61E+11,Z,OTHER,4.25,417000,360,2/1/2012,Apr-12,80,1,40,775,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.54E+11,Y,OTHER,3.875,88000,360,2/1/2012,Apr-12,50,2,29,781,A23,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.75E+11,X,"Miller, Mcclure and Allen",3.875,240000,360,2/1/2012,Apr-12,77,2,45,784,B12,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.34E+11,X,Browning-Hart,3.25,270000,180,1/1/2012,Apr-12,54,2,43,783,A23,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42E+11,X,OTHER,3.5,169000,180,1/1/2012,Mar-12,74,2,34,823,A23,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.14E+11,Z,OTHER,4,153000,360,1/1/2012,Mar-12,78,1,41,786,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.99E+11,Z,"Miller, Mcclure and Allen",2.99,399000,180,3/1/2012,May-12,57,2,30,813,A23,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.99E+11,X,"Miller, Mcclure and Allen",3.25,300000,120,1/1/2012,Mar-12,57,2,32,732,B12,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.80E+11,Y,Edwards-Hoffman,4.5,80000,360,1/1/2012,Mar-12,73,1,41,690,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.07E+11,Y,"Swanson, Newton and Miller",4.625,173000,360,1/1/2012,Mar-12,80,1,30,786,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17E+11,X,OTHER,3.375,60000,180,2/1/2012,Apr-12,36,1,19,790,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.52E+11,X,OTHER,3.875,389000,360,2/1/2012,Apr-12,64,2,23,791,A23,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57E+11,X,OTHER,3,161000,180,2/1/2012,Apr-12,74,1,38,798,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.05E+11,Y,OTHER,3.75,62000,360,3/1/2012,May-12,80,1,31,698,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.48E+11,X,OTHER,3.875,127000,360,3/1/2012,May-12,77,2,19,811,A23,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48E+11,X,OTHER,3.875,315000,360,3/1/2012,May-12,75,2,18,754,A23,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42E+11,Z,OTHER,4.5,82000,360,2/1/2012,Apr-12,80,2,26,693,B12,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.85E+11,X,Browning-Hart,3.875,87000,360,2/1/2012,Apr-12,80,2,25,793,B12,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.64E+11,Y,Browning-Hart,4,177000,360,2/1/2012,Apr-12,80,2,38,803,C86,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.37E+11,Z,OTHER,3.99,131000,360,1/1/2012,Mar-12,90,1,35,801,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.16E+11,Y,Browning-Hart,3.875,76000,360,2/1/2012,Apr-12,67,1,26,696,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65E+11,X,"Martinez, Duffy and Bird",3.5,27000,120,2/1/2012,Apr-12,13,2,28,808,A23,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95E+11,X,Browning-Hart,4.375,278000,360,1/1/2012,Mar-12,80,2,30,737,A23,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91E+11,X,OTHER,3.875,125000,360,2/1/2012,Apr-12,76,1,35,698,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.92E+11,Y,Browning-Hart,3.25,143000,180,1/1/2012,Mar-12,76,2,18,820,A23,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25E+11,Y,Browning-Hart,4,193000,360,1/1/2012,Mar-12,59,2,31,786,B12,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.49E+11,X,Chapman-Mcmahon,3.25,360000,180,1/1/2012,Mar-12,59,2,33,772,B12,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.04E+11,X,Browning-Hart,3.625,207000,180,2/1/2012,Apr-12,73,2,34,775,C86,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.49E+11,Z,"Taylor, Hunt and Rodriguez",3.99,274000,360,1/1/2012,Mar-12,80,2,17,814,A23,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.55E+11,X,OTHER,3.75,236000,360,1/1/2012,Mar-12,80,2,22,773,C86,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.90E+11,Y,OTHER,3.875,294000,326,2/1/2012,Apr-12,64,2,11,814,A23,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.57E+11,X,OTHER,3.75,90000,360,3/1/2012,May-12,48,2,25,786,B12,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.55E+11,X,Browning-Hart,4,315000,360,2/1/2012,Apr-12,77,2,32,792,A23,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.55E+11,Y,OTHER,4.75,58000,360,2/1/2012,Apr-12,80,1,37,745,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.48E+11,Y,OTHER,3.25,175000,180,1/1/2012,Apr-12,72,2,21,803,A23,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+11,Y,Browning-Hart,4.125,131000,360,2/1/2012,Apr-12,53,2,41,787,A23,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94E+11,X,Richardson Ltd,3.625,120000,240,1/1/2012,Mar-12,80,2,43,796,C86,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.61E+11,Z,Suarez Inc,3.9,243000,360,2/1/2012,Apr-12,71,2,17,739,A23,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.75E+11,X,OTHER,3.375,210000,180,1/1/2012,Mar-12,70,1,34,788,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00E+11,Y,Edwards-Hoffman,3.75,319000,360,1/1/2012,Mar-12,77,2,22,811,A23,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.37E+11,Z,OTHER,3.875,170000,360,1/1/2012,Mar-12,26,1,40,815,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.36E+11,Y,Browning-Hart,3.25,173000,180,2/1/2012,Apr-12,47,1,45,758,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86E+11,Y,OTHER,3.375,155000,180,2/1/2012,Apr-12,84,2,14,805,A23,12,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08E+11,X,Browning-Hart,3.5,148000,180,1/1/2012,Mar-12,57,1,45,801,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.04E+11,X,"Romero, Woods and Johnson",4,359000,240,1/1/2012,Mar-12,46,2,16,727,A23,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18E+11,X,OTHER,3.875,141000,240,1/1/2012,Mar-12,55,2,18,796,B12,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.46E+11,Y,OTHER,3.875,270000,360,2/1/2012,Apr-12,60,1,31,805,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.35E+11,X,Browning-Hart,3.375,177000,180,1/1/2012,Mar-12,44,2,38,812,A23,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.15E+11,X,"Swanson, Newton and Miller",4.375,378000,360,3/1/2012,May-12,80,1,39,717,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.20E+11,X,"Romero, Woods and Johnson",3,152000,120,2/1/2012,Apr-12,55,1,37,772,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.51E+11,X,OTHER,4,105000,360,1/1/2012,Mar-12,29,2,18,784,B12,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.63E+11,Y,Browning-Hart,3.875,303000,240,2/1/2012,Apr-12,56,2,39,670,B12,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.80E+11,X,Browning-Hart,4.5,70000,360,2/1/2012,Apr-12,37,2,21,807,A23,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05E+11,X,"Swanson, Newton and Miller",4.375,126000,360,1/1/2012,Mar-12,80,2,43,800,C86,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34E+11,Y,"Taylor, Hunt and Rodriguez",3.875,170000,360,1/1/2012,Mar-12,80,2,27,728,A23,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65E+11,X,OTHER,3.95,366000,360,3/1/2012,May-12,92,1,41,713,C86,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.52E+11,Y,"Martinez, Duffy and Bird",4,81000,360,1/1/2012,Mar-12,53,2,18,819,A23,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41E+11,X,OTHER,3.875,162000,360,2/1/2012,Apr-12,61,2,16,804,A23,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.37E+11,Y,Browning-Hart,4.5,105000,360,1/1/2012,Mar-12,65,2,28,812,B12,0,802,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.77E+11,Z,Edwards-Hoffman,4.436,92000,360,1/1/2012,Mar-12,80,1,42,724,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.93E+11,X,OTHER,4.25,220000,360,2/1/2012,Apr-12,80,1,29,820,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.20E+11,X,Browning-Hart,4.125,599000,360,2/1/2012,Apr-12,61,2,40,779,A23,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32E+11,Z,OTHER,4,270000,360,2/1/2012,Apr-12,75,1,35,722,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.60E+11,Y,OTHER,4,181000,360,2/1/2012,Apr-12,90,2,34,793,A23,25,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.05E+11,Y,OTHER,3.375,144000,180,1/1/2012,Mar-12,55,1,25,811,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09E+11,Z,Nicholson Group,4.5,112000,360,2/1/2012,Apr-12,79,1,35,759,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.04E+11,X,"Miller, Mcclure and Allen",3.375,260000,180,1/1/2012,Apr-12,80,2,34,714,A23,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44E+11,X,Browning-Hart,3.625,180000,360,2/1/2012,Apr-12,65,2,10,792,C86,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.51E+11,Y,Browning-Hart,3.5,568000,180,1/1/2012,Mar-12,78,2,43,804,A23,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51E+11,Y,Browning-Hart,3.875,530000,360,2/1/2012,Apr-12,57,1,39,808,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.10E+11,X,OTHER,3.875,291000,360,1/1/2012,Mar-12,89,2,21,767,C86,25,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26E+11,Y,OTHER,4.25,233000,360,1/1/2012,Mar-12,75,1,20,790,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01E+11,X,Browning-Hart,5.25,73000,240,1/1/2012,Mar-12,57,2,33,772,B12,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.79E+11,X,OTHER,4.25,265000,360,2/1/2012,Apr-12,80,1,39,782,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.90E+11,Y,Browning-Hart,4,155000,360,1/1/2012,Mar-12,51,1,36,712,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.83E+11,X,OTHER,3,120000,180,2/1/2012,Apr-12,48,2,40,749,B12,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74E+11,X,OTHER,4.25,99000,360,1/1/2012,Mar-12,54,2,22,812,A23,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26E+11,X,OTHER,3.875,125000,360,1/1/2012,Mar-12,56,2,18,720,B12,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.08E+11,X,"Miller, Mcclure and Allen",3.75,87000,120,2/1/2012,Apr-12,58,2,28,809,B12,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.17E+11,Y,Browning-Hart,4.125,150000,240,2/1/2012,Apr-12,80,1,27,755,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.37E+11,X,OTHER,5,65000,360,2/1/2012,Apr-12,58,1,34,653,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.38E+11,Y,"Martinez, Duffy and Bird",4,151000,360,3/1/2012,May-12,85,2,39,720,A23,12,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.29E+11,X,OTHER,3.25,75000,180,3/1/2012,May-12,89,2,24,817,A23,25,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.52E+11,X,OTHER,3.5,205000,180,2/1/2012,Apr-12,52,2,18,794,A23,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.51E+11,Z,Edwards-Hoffman,4.372,56000,360,2/1/2012,Apr-12,16,2,22,801,B12,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.65E+11,X,OTHER,4.5,99000,360,2/1/2012,Apr-12,80,1,42,649,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.01E+11,X,"Romero, Woods and Johnson",3.75,107000,180,1/1/2012,Mar-12,45,2,23,750,A23,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.52E+11,Y,Browning-Hart,4.125,136000,360,1/1/2012,Mar-12,80,1,10,793,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.37E+11,Z,OTHER,3.375,159000,180,3/1/2012,May-12,73,2,24,749,A23,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.99E+11,X,Browning-Hart,4.75,100000,360,1/1/2012,Mar-12,50,1,28,808,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.67E+11,Y,"Martinez, Duffy and Bird",4.375,165000,360,1/1/2012,Mar-12,95,1,25,719,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.84E+11,Z,Browning-Hart,3.625,184000,360,2/1/2012,Apr-12,80,2,24,794,A23,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67E+11,Y,"Swanson, Newton and Miller",3.25,240000,180,1/1/2012,Mar-12,47,1,15,732,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.37E+11,X,Browning-Hart,4.125,342000,360,2/1/2012,Apr-12,60,2,38,794,B12,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17E+11,Z,Nicholson Group,3.875,404000,360,1/1/2012,Mar-12,59,2,20,809,A23,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.34E+11,X,OTHER,4.875,156000,360,2/1/2012,Apr-12,80,2,13,818,C86,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95E+11,X,OTHER,5,109000,360,2/1/2012,Mar-12,75,2,45,805,C86,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.05E+11,X,OTHER,3.375,102000,180,1/1/2012,Mar-12,79,2,44,727,B12,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.08E+11,X,OTHER,3.25,178000,180,2/1/2012,Apr-12,87,1,21,781,A23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.04E+11,Z,Edwards-Hoffman,3.95,235000,360,1/1/2012,Mar-12,52,2,46,790,A23,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.36E+11,X,OTHER,3.875,360000,360,2/1/2012,Apr-12,72,2,35,804,B12,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.84E+11,X,Browning-Hart,4,236000,360,2/1/2012,Apr-12,80,2,7,794,C86,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.68E+11,Z,"Turner, Baldwin and Rhodes",3.875,380000,360,2/1/2012,Apr-12,43,1,15,793,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49E+11,X,"Martinez, Duffy and Bird",4.45,222000,360,2/1/2012,Apr-12,37,2,22,780,A23,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.08E+11,X,OTHER,3.125,182000,180,2/1/2012,Apr-12,57,1,26,791,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43E+11,X,Suarez Inc,3.125,145000,180,2/1/2012,Apr-12,79,1,44,792,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.81E+11,Y,OTHER,3.375,195000,180,2/1/2012,May-12,62,1,25,792,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22E+11,Y,Browning-Hart,4.25,230000,360,2/1/2012,Mar-12,85,1,24,804,A23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94E+11,X,Browning-Hart,4.375,115000,360,1/1/2012,Mar-12,59,2,28,820,B12,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.67E+11,X,OTHER,4.125,211000,360,2/1/2012,Apr-12,59,2,40,818,A23,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49E+11,X,Browning-Hart,3.875,388000,240,2/1/2012,Apr-12,80,2,44,761,C86,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26E+11,Y,"Swanson, Newton and Miller",4.5,100000,360,2/1/2012,Apr-12,63,2,21,782,B12,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.33E+11,Y,OTHER,3.875,220000,360,2/1/2012,Apr-12,53,2,28,794,A23,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91E+11,Y,"Cole, Brooks and Vincent",4.375,168000,240,1/1/2012,Mar-12,80,1,31,722,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.07E+11,Z,OTHER,3.5,150000,360,2/1/2012,Apr-12,16,2,37,781,A23,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
